前 128 个点的 FFT 结果:
第 3326 个点: 3326, s3 实部: -32758.059151, s3 虚部: 4711.579021, s3 取模: 4.039936, s3 相位: 2.998743, s4 实部: -1920.872122, s4 虚部: 2660.337089, s4 取模: 0.400553, s4 相位: 2.196162, 相位差: 0.802581
第 3327 个点: 3327, s3 实部: -33065.089520, s3 虚部: 4805.692090, s3 取模: 4.078674, s3 相位: 2.997263, s4 实部: -2030.484610, s4 虚部: 2792.188314, s4 取模: 0.421438, s4 相位: 2.199546, 相位差: 0.797717
第 3328 个点: 3328, s3 实部: -33515.090527, s3 虚部: 4794.719095, s3 取模: 4.132852, s3 相位: 2.999495, s4 实部: -1917.767845, s4 虚部: 2662.969632, s4 取模: 0.400592, s4 相位: 2.194926, 相位差: 0.804570
第 3329 个点: 3329, s3 实部: -33881.691615, s3 虚部: 4857.160374, s3 取模: 4.178232, s3 相位: 2.999206, s4 实部: -1956.704074, s4 虚部: 2711.925074, s4 取模: 0.408219, s4 相位: 2.195819, 相位差: 0.803388
第 3330 个点: 3330, s3 实部: -34263.705266, s3 虚部: 4915.497659, s3 取模: 4.225403, s3 相位: 2.999104, s4 实部: -1984.687289, s4 虚部: 2748.045683, s4 取模: 0.413794, s4 相位: 2.196278, 相位差: 0.802826
第 3331 个点: 3331, s3 实部: -34655.854309, s3 虚部: 4974.190997, s3 取模: 4.273805, s3 相位: 2.999035, s4 实部: -2010.862180, s4 虚部: 2782.043629, s4 取模: 0.419029, s4 相位: 2.196661, 相位差: 0.802374
第 3332 个点: 3332, s3 实部: -35057.449512, s3 虚部: 5034.122109, s3 取模: 4.323370, s3 相位: 2.998971, s4 实部: -2036.767878, s4 虚部: 2815.679668, s4 取模: 0.424209, s4 相位: 2.197033, 相位差: 0.801938
第 3333 个点: 3333, s3 实部: -35468.356819, s3 虚部: 5095.795795, s3 取模: 4.374090, s3 相位: 2.998898, s4 实部: -2062.927678, s4 虚部: 2849.480909, s4 取模: 0.429424, s4 相位: 2.197427, 相位差: 0.801471
第 3334 个点: 3334, s3 实部: -35888.403920, s3 虚部: 5159.879514, s3 取模: 4.425957, s3 相位: 2.998796, s4 实部: -2089.641696, s4 虚部: 2883.610356, s4 取模: 0.434711, s4 相位: 2.197883, 相位差: 0.800913
第 3335 个点: 3335, s3 实部: -36316.798500, s3 虚部: 5227.920836, s3 取模: 4.478901, s3 相位: 2.998622, s4 实部: -2117.267277, s4 虚部: 2917.975575, s4 取模: 0.440087, s4 相位: 2.198494, 相位差: 0.800127
第 3336 个点: 3336, s3 实部: -36749.409916, s3 虚部: 5305.945574, s3 取模: 4.532529, s3 相位: 2.998202, s4 实部: -2146.866086, s4 虚部: 2951.748790, s4 取模: 0.445546, s4 相位: 2.199624, 相位差: 0.798578
第 3337 个点: 3337, s3 实部: -37121.400964, s3 虚部: 5480.744172, s3 取模: 4.580544, s3 相位: 2.995008, s4 实部: -2192.849876, s4 虚部: 2971.763365, s4 取模: 0.450834, s4 相位: 2.206505, 相位差: 0.788503
第 3338 个点: 3338, s3 实部: -37737.848405, s3 虚部: 5347.202371, s3 取模: 4.652685, s3 相位: 3.000836, s4 实部: -2188.214124, s4 虚部: 3039.822841, s4 取模: 0.457215, s4 相位: 2.194720, 相位差: 0.806116
第 3339 个点: 3339, s3 实部: -38189.176899, s3 虚部: 5450.628214, s3 取模: 4.709008, s3 相位: 2.999823, s4 实部: -2223.247818, s4 虚部: 3072.832421, s4 取模: 0.462985, s4 相位: 2.197132, 相位差: 0.802691
第 3340 个点: 3340, s3 实部: -38672.079450, s3 虚部: 5530.104917, s3 取模: 4.768735, s3 相位: 2.999556, s4 实部: -2254.815628, s4 虚部: 3110.583445, s4 取模: 0.468978, s4 相位: 2.198029, 相位差: 0.801526
第 3341 个点: 3341, s3 实部: -39171.432169, s3 虚部: 5606.433661, s3 取模: 4.830397, s3 相位: 2.999433, s4 实部: -2286.418919, s4 虚部: 3149.896041, s4 取模: 0.475127, s4 相位: 2.198675, 相位差: 0.800757
第 3342 个点: 3342, s3 实部: -39685.418807, s3 虚部: 5682.744811, s3 取模: 4.893826, s3 相位: 2.999365, s4 实部: -2318.661230, s4 虚部: 3190.236550, s4 取模: 0.481425, s4 相位: 2.199283, 相位差: 0.800082
第 3343 个点: 3343, s3 实部: -40213.912411, s3 虚部: 5759.938258, s3 取模: 4.959024, s3 相位: 2.999328, s4 实部: -2351.835554, s4 虚部: 3231.309609, s4 取模: 0.487861, s4 相位: 2.199955, 相位差: 0.799373
第 3344 个点: 3344, s3 实部: -40757.285225, s3 虚部: 5838.232982, s3 取模: 5.026039, s3 相位: 2.999317, s4 实部: -2386.268452, s4 虚部: 3272.669949, s4 取模: 0.494417, s4 相位: 2.200820, 相位差: 0.798497
第 3345 个点: 3345, s3 实部: -41316.251137, s3 虚部: 5917.253397, s3 取模: 5.094950, s3 相位: 2.999341, s4 实部: -2422.642585, s4 虚部: 3313.172185, s4 取模: 0.501028, s4 相位: 2.202167, 相位差: 0.797175
第 3346 个点: 3346, s3 实部: -41892.380072, s3 虚部: 5994.672771, s3 取模: 5.165908, s3 相位: 2.999461, s4 实部: -2463.423037, s4 虚部: 3348.299117, s4 取模: 0.507430, s4 相位: 2.205098, 相位差: 0.794363
第 3347 个点: 3347, s3 实部: -42498.152270, s3 虚部: 6041.420470, s3 取模: 5.239919, s3 相位: 3.000382, s4 实部: -2536.664596, s4 虚部: 3325.274825, s4 取模: 0.510542, s4 相位: 2.222467, 相位差: 0.777915
第 3348 个点: 3348, s3 实部: -43069.875689, s3 虚部: 6216.148055, s3 取模: 5.312029, s3 相位: 2.998255, s4 实部: -2490.511504, s4 虚部: 3530.576390, s4 取模: 0.527417, s4 相位: 2.185145, 相位差: 0.813110
第 3349 个点: 3349, s3 实部: -43702.545207, s3 虚部: 6286.796397, s3 取模: 5.389700, s3 相位: 2.998719, s4 实部: -2547.517308, s4 虚部: 3544.656029, s4 取模: 0.532854, s4 相位: 2.193958, 相位差: 0.804761
第 3350 个点: 3350, s3 实部: -44347.417704, s3 虚部: 6375.440902, s3 取模: 5.469158, s3 相位: 2.998810, s4 实部: -2590.868925, s4 虚部: 3587.897446, s4 取模: 0.540230, s4 相位: 2.196210, 相位差: 0.802600
第 3351 个点: 3351, s3 实部: -45010.460840, s3 虚部: 6469.542419, s3 取模: 5.550907, s3 相位: 2.998836, s4 实部: -2632.754835, s4 虚部: 3637.406278, s4 取模: 0.548123, s4 相位: 2.197318, 相位差: 0.801519
第 3352 个点: 3352, s3 实部: -45693.232033, s3 虚部: 6567.569658, s3 取模: 5.635108, s3 相位: 2.998839, s4 实部: -2674.815588, s4 虚部: 3690.131890, s4 取模: 0.556348, s4 相位: 2.198010, 相位差: 0.800828
第 3353 个点: 3353, s3 实部: -46396.845652, s3 虚部: 6669.251136, s3 取模: 5.721890, s3 相位: 2.998827, s4 实部: -2717.480438, s4 虚部: 3745.200024, s4 取模: 0.564847, s4 相位: 2.198491, 相位差: 0.800336
第 3354 个点: 3354, s3 实部: -47122.343111, s3 虚部: 6774.710643, s3 取模: 5.811383, s3 相位: 2.998803, s4 实部: -2760.778462, s4 虚部: 3802.213801, s4 取模: 0.573584, s4 相位: 2.198824, 相位差: 0.799979
第 3355 个点: 3355, s3 实部: -47870.753688, s3 虚部: 6884.453736, s3 取模: 5.903718, s3 相位: 2.998759, s4 实部: -2804.287089, s4 虚部: 3860.765542, s4 取模: 0.582488, s4 相位: 2.198992, 相位差: 0.799766
第 3356 个点: 3356, s3 实部: -48643.006306, s3 虚部: 7000.231811, s3 取模: 5.999039, s3 相位: 2.998664, s4 实部: -2845.966907, s4 虚部: 3919.638736, s4 取模: 0.591293, s4 相位: 2.198811, 相位差: 0.799852
第 3357 个点: 3357, s3 实部: -49438.295474, s3 虚部: 7137.972749, s3 取模: 6.097526, s3 相位: 2.998202, s4 实部: -2865.004475, s4 虚部: 3967.056780, s4 取模: 0.597344, s4 相位: 2.196266, 相位差: 0.801936
第 3358 个点: 3358, s3 实部: -50270.751879, s3 虚部: 7196.912066, s3 取模: 6.199134, s3 相位: 2.999396, s4 实部: -2995.411358, s4 虚部: 4078.799078, s4 取模: 0.617742, s4 相位: 2.204229, 相位差: 0.795167
第 3359 个点: 3359, s3 实部: -51121.214468, s3 虚部: 7338.483004, s3 取模: 6.304352, s3 相位: 2.999016, s4 实部: -3023.430777, s4 虚部: 4134.067653, s4 取模: 0.625206, s4 相位: 2.202251, 相位差: 0.796765
第 3360 个点: 3360, s3 实部: -52002.934720, s3 虚部: 7470.305696, s3 取模: 6.413178, s3 相位: 2.998917, s4 实部: -3072.037428, s4 虚部: 4202.441617, s4 取模: 0.635445, s4 相位: 2.202034, 相位差: 0.796883
第 3361 个点: 3361, s3 实部: -52915.944533, s3 虚部: 7604.713046, s3 取模: 6.525830, s3 相位: 2.998857, s4 实部: -3125.371172, s4 虚部: 4275.033083, s4 取模: 0.646441, s4 相位: 2.202075, 相位差: 0.796782
第 3362 个点: 3362, s3 实部: -53861.743492, s3 虚部: 7743.520243, s3 取模: 6.642520, s3 相位: 2.998804, s4 实部: -3181.628815, s4 虚部: 4350.925347, s4 取模: 0.657973, s4 相位: 2.202191, 相位差: 0.796613
第 3363 个点: 3363, s3 实部: -54842.100649, s3 虚部: 7887.657020, s3 取模: 6.763479, s3 相位: 2.998747, s4 实部: -3240.373084, s4 虚部: 4430.015700, s4 取模: 0.669999, s4 相位: 2.202325, 相位差: 0.796422
第 3364 个点: 3364, s3 实部: -55858.989627, s3 虚部: 8038.141781, s3 取模: 6.888962, s3 相位: 2.998673, s4 实部: -3301.468367, s4 虚部: 4512.462298, s4 取模: 0.682525, s4 相位: 2.202439, 相位差: 0.796234
第 3365 个点: 3365, s3 实部: -56914.662430, s3 虚部: 8196.858498, s3 取模: 7.019274, s3 相位: 2.998556, s4 实部: -3364.808725, s4 虚部: 4598.695152, s4 取模: 0.695586, s4 相位: 2.202474, 相位差: 0.796082
第 3366 个点: 3366, s3 实部: -58012.057234, s3 虚部: 8369.608541, s3 取模: 7.154871, s3 相位: 2.998308, s4 实部: -3429.964806, s4 虚部: 4690.024381, s4 取模: 0.709280, s4 相位: 2.202242, 相位差: 0.796065
第 3367 个点: 3367, s3 实部: -59159.636962, s3 虚部: 8602.352995, s3 取模: 7.297583, s3 相位: 2.997196, s4 实部: -3492.645483, s4 虚部: 4796.395541, s4 取模: 0.724279, s4 相位: 2.200187, 相位差: 0.797009
第 3368 个点: 3368, s3 实部: -60312.998530, s3 虚部: 8542.761524, s3 取模: 7.435912, s3 相位: 3.000888, s4 实部: -3587.270459, s4 虚部: 4842.351496, s4 取模: 0.735638, s4 相位: 2.208391, 相位差: 0.792497
第 3369 个点: 3369, s3 实部: -61556.870037, s3 虚部: 8806.317774, s3 取模: 7.590771, s3 相位: 2.999497, s4 实部: -3654.310139, s4 虚部: 4960.003563, s4 取模: 0.752052, s4 相位: 2.205767, 相位差: 0.793730
第 3370 个点: 3370, s3 实部: -62842.873830, s3 虚部: 9007.557736, s3 取模: 7.749651, s3 相位: 2.999228, s4 实部: -3731.479254, s4 虚部: 5066.805981, s4 取模: 0.768136, s4 相位: 2.205573, 相位差: 0.793655
第 3371 个点: 3371, s3 实部: -64182.361350, s3 虚部: 9207.484686, s3 取模: 7.914971, s3 相位: 2.999107, s4 实部: -3813.196012, s4 虚部: 5175.963243, s4 取模: 0.784781, s4 相位: 2.205739, 相位差: 0.793368
第 3372 个点: 3372, s3 实部: -65579.743059, s3 虚部: 9412.861834, s3 取模: 8.087381, s3 相位: 2.999033, s4 实部: -3899.240961, s4 虚部: 5289.036322, s4 取模: 0.802124, s4 相位: 2.206075, 相位差: 0.792958
第 3373 个点: 3373, s3 实部: -67039.151770, s3 虚部: 9625.970281, s3 取模: 8.267421, s3 相位: 2.998980, s4 实部: -3990.005075, s4 虚部: 5406.586001, s4 取模: 0.820248, s4 相位: 2.206566, 相位差: 0.792414
第 3374 个点: 3374, s3 实部: -68564.964152, s3 虚部: 9848.178770, s3 取模: 8.455641, s3 相位: 2.998936, s4 实部: -4086.352926, s4 虚部: 5528.863004, s4 取模: 0.839242, s4 相位: 2.207281, 相位差: 0.791654
第 3375 个点: 3375, s3 实部: -70161.985209, s3 虚部: 10080.763888, s3 取模: 8.652646, s3 相位: 2.998891, s4 实部: -4190.227378, s4 虚部: 5655.732782, s4 取模: 0.859234, s4 相位: 2.208436, 相位差: 0.790455
第 3376 个点: 3376, s3 实部: -71835.763813, s3 虚部: 10325.703052, s3 取模: 8.859141, s3 相位: 2.998830, s4 实部: -4307.773715, s4 虚部: 5785.660253, s4 取模: 0.880522, s4 相位: 2.210807, 相位差: 0.788023
第 3377 个点: 3377, s3 实部: -73595.221358, s3 虚部: 10591.969231, s3 取模: 9.076358, s3 相位: 2.998652, s4 实部: -4482.645519, s4 虚部: 5904.466714, s4 取模: 0.904942, s4 相位: 2.220157, 相位差: 0.778495
第 3378 个点: 3378, s3 实部: -75414.284359, s3 虚部: 10802.466320, s3 取模: 9.299809, s3 相位: 2.999319, s4 实部: -4296.909848, s4 虚部: 6154.104439, s4 取模: 0.916230, s4 相位: 2.180326, 相位差: 0.818993
第 3379 个点: 3379, s3 实部: -77361.187084, s3 虚部: 11107.110479, s3 取模: 9.540341, s3 相位: 2.998992, s4 实部: -4549.219576, s4 虚部: 6265.214969, s4 取模: 0.945145, s4 相位: 2.198830, 相位差: 0.800162
第 3380 个点: 3380, s3 实部: -79401.363194, s3 虚部: 11405.154170, s3 取模: 9.792028, s3 相位: 2.998929, s4 实部: -4694.090589, s4 虚部: 6423.014820, s4 取模: 0.971127, s4 相位: 2.201911, 相位差: 0.797018
第 3381 个点: 3381, s3 实部: -81550.873294, s3 虚部: 11716.646887, s3 取模: 10.057160, s3 相位: 2.998896, s4 实部: -4833.069484, s4 虚部: 6594.020246, s4 取模: 0.997992, s4 相位: 2.203294, 相位差: 0.795602
第 3382 个点: 3382, s3 实部: -83819.582635, s3 虚部: 12044.531261, s3 取模: 10.336979, s3 相位: 2.998874, s4 实部: -4975.413228, s4 虚部: 6776.053998, s4 取模: 1.026187, s4 相位: 2.204150, 相位差: 0.794724
第 3383 个点: 3383, s3 实部: -86217.904326, s3 虚部: 12390.683974, s3 取模: 10.632777, s3 相位: 2.998856, s4 实部: -5124.021601, s4 虚部: 6969.209682, s4 取模: 1.055929, s4 相位: 2.204782, 相位差: 0.794074
第 3384 个点: 3384, s3 实部: -88757.332508, s3 虚部: 12756.867428, s3 取模: 10.945972, s3 相位: 2.998843, s4 实部: -5280.543330, s4 虚部: 7174.161115, s4 取模: 1.087404, s4 相位: 2.205310, 相位差: 0.793533
第 3385 个点: 3385, s3 实部: -91450.661039, s3 虚部: 13144.883586, s3 取模: 11.278142, s3 相位: 2.998833, s4 实部: -5446.454008, s4 虚部: 7391.880870, s4 取模: 1.120814, s4 相位: 2.205806, 相位差: 0.793027
第 3386 个点: 3386, s3 实部: -94312.052840, s3 虚部: 13556.433422, s3 取模: 11.631027, s3 相位: 2.998830, s4 实部: -5623.894628, s4 虚部: 7623.669084, s4 取模: 1.156442, s4 相位: 2.206372, 相位差: 0.792459
第 3387 个点: 3387, s3 实部: -97355.702426, s3 虚部: 13991.063774, s3 取模: 12.006335, s3 相位: 2.998859, s4 实部: -5821.074682, s4 虚部: 7872.104524, s4 取模: 1.195136, s4 相位: 2.207515, 相位差: 0.791344
第 3388 个点: 3388, s3 实部: -100627.423924, s3 虚部: 14487.310223, s3 取模: 12.410271, s3 相位: 2.998605, s4 实部: -5949.246661, s4 虚部: 8122.306654, s4 取模: 1.229009, s4 相位: 2.202976, 相位差: 0.795630
第 3389 个点: 3389, s3 实部: -104091.177569, s3 虚部: 14973.161438, s3 取模: 12.837229, s3 相位: 2.998726, s4 实部: -6198.045078, s4 虚部: 8410.221434, s4 取模: 1.275314, s4 相位: 2.205903, 相位差: 0.792823
第 3390 个点: 3390, s3 实部: -107813.599086, s3 虚部: 15507.983283, s3 取模: 13.296293, s3 相位: 2.998732, s4 实部: -6428.764626, s4 虚部: 8712.294619, s4 取模: 1.321707, s4 相位: 2.206506, 相位差: 0.792226
第 3391 个点: 3391, s3 实部: -111813.238862, s3 虚部: 16083.774635, s3 取模: 13.789563, s3 相位: 2.998728, s4 实部: -6673.211403, s4 虚部: 9036.243595, s4 取模: 1.371244, s4 相位: 2.206893, 相位差: 0.791835
第 3392 个点: 3392, s3 实部: -116121.427010, s3 虚部: 16704.332833, s3 取模: 14.320893, s3 相位: 2.998720, s4 实部: -6935.398210, s4 虚部: 9385.037854, s4 取模: 1.424507, s4 相位: 2.207210, 相位差: 0.791510
第 3393 个点: 3393, s3 实部: -120775.095927, s3 虚部: 17374.820127, s3 取模: 14.894833, s3 相位: 2.998712, s4 实部: -7218.100644, s4 虚部: 9761.794305, s4 取模: 1.482004, s4 相位: 2.207494, 相位差: 0.791218
第 3394 个点: 3394, s3 实部: -125817.491245, s3 虚部: 18101.439071, s3 取模: 15.516718, s3 相位: 2.998703, s4 实部: -7524.168934, s4 虚部: 10170.106408, s4 取模: 1.544294, s4 相位: 2.207758, 相位差: 0.790945
第 3395 个点: 3395, s3 实部: -131299.505441, s3 虚部: 18891.580202, s3 取模: 16.192825, s3 相位: 2.998692, s4 实部: -7856.868607, s4 虚部: 10614.251758, s4 取模: 1.612034, s4 相位: 2.208008, 相位差: 0.790684
第 3396 个点: 3396, s3 实部: -137281.602488, s3 虚部: 19754.221728, s3 取模: 16.930614, s3 相位: 2.998678, s4 实部: -8220.218190, s4 虚部: 11099.598499, s4 取模: 1.686043, s4 相位: 2.208246, 相位差: 0.790432
第 3397 个点: 3397, s3 实部: -143837.969811, s3 虚部: 20701.756889, s3 取模: 17.739267, s3 相位: 2.998650, s4 实部: -8620.632245, s4 虚部: 11634.994894, s4 取模: 1.767654, s4 相位: 2.208463, 相位差: 0.790187
第 3398 个点: 3398, s3 实部: -151005.715978, s3 虚部: 21708.647892, s3 取模: 18.622822, s3 相位: 2.998810, s4 实部: -9026.172928, s4 虚部: 12172.291017, s4 取模: 1.849824, s4 相位: 2.208857, 相位差: 0.789953
第 3399 个点: 3399, s3 实部: -159001.012529, s3 虚部: 22877.188212, s3 取模: 19.609177, s3 相位: 2.998693, s4 实部: -9528.737452, s4 虚部: 12846.871962, s4 取模: 1.952511, s4 相位: 2.208975, 相位差: 0.789718
第 3400 个点: 3400, s3 实部: -167860.067453, s3 虚部: 24154.980933, s3 取模: 20.701795, s3 相位: 2.998674, s4 实部: -10066.714104, s4 虚部: 13566.231706, s4 取模: 2.062162, s4 相位: 2.209185, 相位差: 0.789489
第 3401 个点: 3401, s3 实部: -177762.286638, s3 虚部: 25582.031382, s3 取模: 21.923050, s3 相位: 2.998663, s4 实部: -10666.641728, s4 虚部: 14368.367185, s4 取模: 2.184435, s4 相位: 2.209396, 相位差: 0.789266
第 3402 个点: 3402, s3 实部: -188905.216224, s3 虚部: 27187.496142, s3 取模: 23.297317, s3 相位: 2.998653, s4 实部: -11341.238556, s4 虚部: 15270.452365, s4 取模: 2.321938, s4 相位: 2.209604, 相位差: 0.789049
第 3403 个点: 3403, s3 实部: -201538.071961, s3 虚部: 29007.425447, s3 取模: 24.855334, s3 相位: 2.998644, s4 实部: -12105.725215, s4 虚部: 16292.957508, s4 取模: 2.477784, s4 相位: 2.209805, 相位差: 0.788839
第 3404 个点: 3404, s3 实部: -215981.231127, s3 虚部: 31088.001057, s3 取模: 26.636614, s3 相位: 2.998636, s4 实部: -12979.461820, s4 虚部: 17461.973813, s4 取模: 2.655940, s4 相位: 2.209995, 相位差: 0.788641
第 3405 个点: 3405, s3 实部: -232653.814822, s3 虚部: 33489.559701, s3 取模: 28.692847, s3 相位: 2.998629, s4 实部: -13987.613599, s4 虚部: 18811.636682, s4 取模: 2.861582, s4 相位: 2.210164, 相位差: 0.788465
第 3406 个点: 3406, s3 实部: -252114.748655, s3 虚部: 36292.430184, s3 取模: 31.092961, s3 相位: 2.998623, s4 实部: -15163.299615, s4 虚部: 20387.776014, s4 取模: 3.101612, s4 相位: 2.210282, 相位差: 0.788341
第 3407 个点: 3407, s3 实部: -275124.084396, s3 虚部: 39605.006494, s3 取模: 33.930677, s3 相位: 2.998622, s4 实部: -16548.488301, s4 虚部: 22255.222096, s4 取模: 3.385438, s4 相位: 2.210175, 相位差: 0.788447
第 3408 个点: 3408, s3 实部: -302870.745171, s3 虚部: 43631.742531, s3 取模: 37.353200, s3 相位: 2.998516, s4 实部: -18337.301656, s4 虚部: 24409.146143, s4 取模: 3.726771, s4 相位: 2.215095, 相位差: 0.783421
第 3409 个点: 3409, s3 实部: -336603.591715, s3 虚部: 48468.036761, s3 取模: 41.513084, s3 相位: 2.998584, s4 实部: -20294.281008, s4 虚部: 27207.740495, s4 取模: 4.143418, s4 相位: 2.211669, 相位差: 0.786915
第 3410 个点: 3410, s3 实部: -378915.307443, s3 虚部: 54561.694963, s3 取模: 46.731377, s3 相位: 2.998581, s4 实部: -22849.957453, s4 虚部: 30634.492095, s4 取模: 4.665247, s4 相位: 2.211662, 相位差: 0.786919
第 3411 个点: 3411, s3 实部: -433399.813498, s3 虚部: 62409.691266, s3 取模: 53.450960, s3 相位: 2.998576, s4 实部: -26145.552532, s4 虚部: 35043.174335, s4 取模: 5.337159, s4 相位: 2.211794, 相位差: 0.786782
第 3412 个点: 3412, s3 实部: -506186.189756, s3 虚部: 72894.262226, s3 取模: 62.427721, s3 相位: 2.998569, s4 实部: -30549.624058, s4 虚部: 40931.511260, s4 取模: 6.234756, s4 相位: 2.211963, 相位差: 0.786606
第 3413 个点: 3413, s3 实部: -608355.472920, s3 虚部: 87611.461790, s3 取模: 75.028286, s3 相位: 2.998562, s4 实部: -36732.258304, s4 虚部: 49196.253259, s4 取模: 7.494690, s4 相位: 2.212148, 相位差: 0.786414
第 3414 个点: 3414, s3 实部: -762198.177591, s3 虚部: 109772.131970, s3 取模: 94.001749, s3 相位: 2.998556, s4 实部: -46042.259162, s4 虚部: 61640.578055, s4 取模: 9.391841, s4 相位: 2.212341, 相位差: 0.786215
第 3415 个点: 3415, s3 实部: -1020183.936073, s3 虚部: 146934.365169, s3 取模: 125.819202, s3 相位: 2.998549, s4 实部: -61654.919966, s4 虚部: 82508.697540, s4 取模: 12.573251, s4 相位: 2.212537, 相位差: 0.786012
第 3416 个点: 3416, s3 实部: -1542166.897067, s3 虚部: 222124.723008, s3 取模: 190.195502, s3 相位: 2.998542, s4 实部: -93244.299121, s4 虚部: 124730.873467, s4 取模: 19.010189, s4 相位: 2.212737, 相位差: 0.785806
第 3417 个点: 3417, s3 实部: -3157925.286583, s3 虚部: 454870.582781, s3 取模: 389.467419, s3 相位: 2.998536, s4 实部: -191027.125664, s4 虚部: 255425.944255, s4 取模: 38.935220, s4 相位: 2.212937, 相位差: 0.785598
第 3418 个点: 3418, s3 实部: 66188689.827298, s3 虚部: -9534327.825591, s3 取模: 8163.069220, s3 相位: -0.143064, s4 实部: 4005710.844484, s4 虚部: -5353859.402055, s4 取模: 816.225405, s4 相位: -0.928454, 相位差: 0.785390
第 3419 个点: 3419, s3 实部: 2882863.292138, s3 虚部: -415289.003351, s3 取模: 355.544653, s3 相位: -0.143070, s4 实部: 174551.129835, s4 虚部: -233199.085176, s4 取模: 35.557871, s4 相位: -0.928251, 相位差: 0.785181
第 3420 个点: 3420, s3 实部: 1473528.011439, s3 虚部: -212277.829042, s3 取模: 181.730953, s3 相位: -0.143077, s4 实部: 89260.622883, s4 虚部: -119201.167201, s4 取模: 18.178387, s4 相位: -0.928049, 相位差: 0.784972
第 3421 个点: 3421, s3 实部: 989700.978045, s3 虚部: -142583.690847, s3 取模: 122.060433, s3 相位: -0.143083, s4 实部: 59980.279097, s4 虚部: -80065.462270, s4 取模: 12.211981, s4 相位: -0.927846, 相位差: 0.784763
第 3422 个点: 3422, s3 实部: 745064.467602, s3 虚部: -107344.316020, s3 取模: 91.889344, s3 相位: -0.143089, s4 实部: 45175.335301, s4 虚部: -60277.334741, s4 取模: 9.195199, s4 相位: -0.927642, 相位差: 0.784553
第 3423 个点: 3423, s3 实部: 597399.454111, s3 虚部: -86073.425709, s3 取模: 73.677776, s3 相位: -0.143095, s4 实部: 36238.947278, s4 虚部: -48333.022241, s4 取模: 7.374242, s4 相位: -0.927438, 相位差: 0.784343
第 3424 个点: 3424, s3 实部: 498585.414293, s3 虚部: -71839.383876, s3 取模: 61.491012, s3 相位: -0.143102, s4 实部: 30258.954462, s4 虚部: -40340.174531, s4 取模: 6.155702, s4 相位: -0.927235, 相位差: 0.784133
第 3425 个点: 3425, s3 实部: 427821.541551, s3 虚部: -61645.887635, s3 取模: 52.763682, s3 相位: -0.143108, s4 实部: 25976.550223, s4 虚部: -34616.280116, s4 取模: 5.283076, s4 相位: -0.927030, 相位差: 0.783923
第 3426 个点: 3426, s3 实部: 374648.572336, s3 虚部: -53986.304866, s3 取模: 46.205842, s3 相位: -0.143113, s4 实部: 22758.821341, s4 虚部: -30315.367241, s4 取模: 4.627391, s4 相位: -0.926825, 相位差: 0.783711
第 3427 个点: 3427, s3 实部: 333232.434010, s3 虚部: -48020.242634, s3 取模: 41.097976, s3 相位: -0.143119, s4 实部: 20253.002531, s4 虚部: -26965.797013, s4 取模: 4.116754, s4 相位: -0.926615, 相位差: 0.783496
第 3428 个点: 3428, s3 实部: 300065.886903, s3 虚部: -43241.500140, s3 取模: 37.007516, s3 相位: -0.143121, s4 实部: 18279.785862, s4 虚部: -24313.066988, s4 取模: 3.713177, s4 相位: -0.926112, 相位差: 0.782991
第 3429 个点: 3429, s3 实部: 272897.378936, s3 虚部: -39328.869720, s3 取模: 33.656833, s3 相位: -0.143130, s4 实部: 16599.034000, s4 虚部: -22083.000960, s4 取模: 3.372295, s4 相位: -0.926230, 相位差: 0.783100
第 3430 个点: 3430, s3 实部: 250243.490325, s3 虚部: -36065.424304, s3 取模: 30.862919, s3 相位: -0.143136, s4 实部: 15228.762992, s4 虚部: -20251.119835, s4 取模: 3.093039, s4 相位: -0.926019, 相位差: 0.782883
第 3431 个点: 3431, s3 实部: 231062.667509, s3 虚部: -33302.261680, s3 取模: 28.497339, s3 相位: -0.143141, s4 实部: 14068.224376, s4 虚部: -18699.745409, s4 取模: 2.856538, s4 相位: -0.925811, 相位差: 0.782670
第 3432 个点: 3432, s3 实部: 214613.138461, s3 虚部: -30932.515382, s3 取模: 26.468610, s3 相位: -0.143146, s4 实部: 13072.886050, s4 虚部: -17369.181601, s4 取模: 2.653700, s4 相位: -0.925602, 相位差: 0.782457
第 3433 个点: 3433, s3 实部: 200350.325593, s3 虚部: -28877.729096, s3 取模: 24.709569, s3 相位: -0.143150, s4 实部: 12209.872121, s4 虚部: -16215.426035, s4 取模: 2.477820, s4 相位: -0.925392, 相位差: 0.782241
第 3434 个点: 3434, s3 实部: 187865.424582, s3 虚部: -27078.997676, s3 取模: 23.169797, s3 相位: -0.143154, s4 实部: 11454.490125, s4 虚部: -15205.404808, s4 取模: 2.323860, s4 相位: -0.925176, 相位差: 0.782021
第 3435 个点: 3435, s3 实部: 176845.607229, s3 虚部: -25491.221088, s3 取模: 21.810713, s3 相位: -0.143158, s4 实部: 10787.875410, s4 虚部: -14313.760595, s4 取模: 2.187962, s4 相位: -0.924950, 相位差: 0.781792
第 3436 个点: 3436, s3 实部: 167047.527416, s3 虚部: -24079.240502, s3 取模: 20.602303, s3 相位: -0.143160, s4 实部: 10195.472432, s4 虚部: -13520.632509, s4 取模: 2.067120, s4 相位: -0.924697, 相位差: 0.781537
